"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"3:59","Isaac McKneely defensive rebound",239,"Def Rebound","defensive rebound","Isaac McKneely",36,12,"Cavs","vsNCAT",51
1,"3:59","Evan Joyner shooting foul (Ryan Dunn draws the foul)",239,"Foul","shooting foul","Evan Joyner",36,12,"Cavs","vsNCAT",51
1,"3:59","TV timeout",239,""," ","TV",36,12,"Cavs","vsNCAT",51
1,"3:59","Ryan Dunn makes regular free throw 1 of 2",239,"Made FT","makes","Ryan Dunn",37,12,"Cavs","vsNCAT",51
1,"3:59","Cavaliers lineup change (Dante Harris,Isaac McKneely,Andrew Rohde,Leon Bond III,Blake Buchanan)",239,"Cav Sub"," ","Cavaliers",37,12,"Cavs","vsNCAT",51
1,"3:46","Ryan Dunn makes regular free throw 2 of 2",226,"Made FT","makes","Ryan Dunn",38,12,"Opp","vsNCAT",52
1,"3:23","Landon Glasper makes three point jump shot (Camian Shell assists)",203,"Made Three","makes","Landon Glasper",38,15,"Cavs","vsNCAT",53
1,"3:05","Cavaliers lineup change (Dante Harris,Isaac McKneely,Jacob Groves,Leon Bond III,Blake Buchanan)",185,"Cav Sub"," ","Cavaliers",38,15,"Cavs","vsNCAT",53
1,"3:04","Leon Bond III makes two point hook shot (Blake Buchanan assists)",184,"Made Two","makes","Leon Bond III",40,15,"Opp","vsNCAT",54
1,"3:04","Isaac McKneely shooting foul (Landon Glasper draws the foul)",184,"Foul","shooting foul","Isaac McKneely",40,15,"Opp","vsNCAT",54
1,"3:04","Landon Glasper makes regular free throw 1 of 3",184,"Made FT","makes","Landon Glasper",40,16,"Opp","vsNCAT",54
1,"3:04","Landon Glasper makes regular free throw 2 of 3",184,"Made FT","makes","Landon Glasper",40,17,"Opp","vsNCAT",54
1,"2:45","Landon Glasper makes regular free throw 3 of 3",165,"Made FT","makes","Landon Glasper",40,18,"Cavs","vsNCAT",55
1,"2:28","Jacob Groves makes three point jump shot (Isaac McKneely assists)",148,"Made Three","makes","Jacob Groves",43,18,"Opp","vsNCAT",56
1,"2:26","Landon Glasper misses three point jump shot",146,"Missed Three","misses","Landon Glasper",43,18,"Opp","vsNCAT",56
1,"2:17","Blake Buchanan defensive rebound",137,"Def Rebound","defensive rebound","Blake Buchanan",43,18,"Cavs","vsNCAT",57
1,"2:15","Dante Harris misses two point jump shot",135,"Missed Two","misses","Dante Harris",43,18,"Cavs","vsNCAT",57
1,"2:00","Jeremy Robinson defensive rebound",120,"Def Rebound","defensive rebound","Jeremy Robinson",43,18,"Opp","vsNCAT",58
1,"2:00","Kyle Duke offensive foul (Cavaliers draws the foul)",120,""," ","Kyle",43,18,"Opp","vsNCAT",58
1,"1:46","Kyle Duke turnover (offensive foul)",106,"Turnover","turnover","Kyle Duke",43,18,"Cavs","vsNCAT",59
1,"1:35","Leon Bond III makes two point dunk (Blake Buchanan assists)",95,"Made Two","makes","Leon Bond III",45,18,"Opp","vsNCAT",60
1,"1:35","Cavaliers lineup change (Dante Harris,Isaac McKneely,Jacob Groves,Leon Bond III,Jordan Minor)",95,"Cav Sub"," ","Cavaliers",45,18,"Opp","vsNCAT",60
1,"1:30","Blake Buchanan personal foul (Aggies draws the foul)",90,"Foul","personal foul","Blake Buchanan",45,18,"Opp","vsNCAT",60
1,"1:30","Jordan Minor shooting foul (Camian Shell draws the foul)",90,"Foul","shooting foul","Jordan Minor",45,18,"Opp","vsNCAT",60
1,"1:30","Camian Shell misses regular free throw 1 of 2",90,"Missed FT","misses","Camian Shell",45,18,"Opp","vsNCAT",60
